"","Time","Month","Year","predicted_RECO","Daily_NEE","Daily_RECO_temp","Daily_RECO_flux","Daily_resi_temp","Daily_EF","Total_Randunc","Daily_P"
"1",2007-07-24,7,2007,NA,0.4322407,1.17077493385453,1.04544,-0.738534233854533,0.317822620924248,0.0979949667104801,0
"2",2007-07-25,7,2007,3.23458244138111,6.72701733333333,0.942347790498642,0.994265,5.78466954283469,0.662621814719069,0.118629642834624,0.0249795918367347
"3",2007-07-26,7,2007,NA,1.1907768,1.1138820997943,1.070434,0.0768947002057021,0.65915771617894,0.175276935021551,0.019125
"4",2007-07-27,7,2007,3.25751977829818,2.69627333333333,0.859227064233394,1.042257,1.83704626909994,0.766597800115908,0.091199695281935,0.056
"5",2007-07-29,7,2007,NA,1.04153707692308,1.36764305776944,1.04126746153846,-0.326105980846367,0.639320259860553,0.132818834556984,0
"6",2007-07-30,7,2007,NA,0.9319927,0.893536291891044,1.034296,0.0384564081089556,0.613137420953535,0.0899553874786932,0
"7",2007-07-31,7.55555555555556,2007,NA,1.14647788888889,0.946679795242261,1.054536,0.199798093646628,0.594257990231182,0.0830526862664473,0
"8",2007-08-01,8,2007,NA,0.72757698,0.878256352017092,0.979996909090909,-0.150679372017092,0.537121477099183,0.121549059922742,0.001875
"9",2007-08-02,8,2007,NA,0.954061777777778,0.732295818681466,0.842171222222222,0.221765959096311,0.485790722670203,0.0868455506180628,0
"10",2007-08-03,8,2007,NA,0.865370666666667,0.679019107761765,0.760479666666667,0.186351558904901,0.785944923411524,0.0893792468776713,0.048625
"11",2007-08-04,8,2007,NA,1.174886125,0.689836360811535,0.68306575,0.485049764188465,0.576607142576897,0.0860027187621795,0
"12",2007-08-05,8,2007,NA,0.503887368421053,0.561414106063464,0.612053105263158,-0.0575267376424112,0.539048937611523,0.08192413819562,0.008875
"13",2007-08-07,8,2007,NA,0.418797528571429,0.512981429338366,0.495344857142857,-0.0941839007669372,0.425037609788795,0.0945207539146335,0.03575
"14",2007-08-08,8,2007,NA,0.370264,0.438565313142954,0.419692375,-0.0683013131429538,0.383406723479464,0.0783806734513605,0
"15",2007-08-09,8,2007,NA,0.451063633333333,0.502696021058946,0.465393333333333,-0.0516323877256125,0.340565334498795,0.0846371512323511,0
"16",2007-08-10,8,2007,NA,0.36197216,0.377764560682777,0.3847232,-0.015792400682777,0.315747500100081,0.0853192082494063,0
"17",2007-08-11,8,2007,NA,0.505531910526316,0.472759705881574,0.452390789473684,0.032772204644742,0.275422644852048,0.0805100250014786,0.002875
"18",2007-08-12,8,2007,NA,0.546245473684211,0.394709616892015,0.438279789473684,0.151535856792195,0.309062949729599,0.0786587853378306,0.021625
"19",2007-08-13,8,2007,NA,0.418769105555556,0.286559004127314,0.423201,0.132210101428242,0.373644578319232,0.0741285481211459,0.00675
"20",2007-08-14,8,2007,NA,0.4060038,0.12807480105639,0.3508316,0.27792899894361,0.444495140877003,0.0945197769336584,0.01025
"21",2007-08-15,8,2007,NA,0.12700880625,0.0769196682719314,0.3492735625,0.0500891379780686,0.679946768726108,0.126676746140043,0.038375
"22",2007-09-13,9,2007,NA,0.490399666666667,0.524500454928645,0.160262444444444,-0.034100788261978,0.333640041635334,0.164224929618907,0
"23",2007-09-14,9,2007,2.49367193902434,1.6989302,0.580687602785109,0.1723088,1.11824259721489,0.290816748759079,0.154126522393862,0.031875
"24",2007-09-15,9,2007,NA,0.215879352666667,0.478527497947553,0.154663866666667,-0.262648145280886,0.575846967631335,0.0893443041288828,0
"25",2007-09-16,9,2007,NA,-1.684784607,0.25978247206577,0.0985318,-1.94456707906577,0.4070300366777,0.16312212131939,0.0555208333333333
"26",2007-09-17,9,2007,NA,-0.0418997111111111,0.010135865926164,0.0441626666666667,-0.0520355770372751,0.769293862695009,0.0880495150901408,0.0502291666666667
"27",2007-09-18,9,2007,NA,-0.0276144070588235,9.10007513127924e-07,0.00212370588235294,-0.0276153170663367,0.32946826147405,0.121909320993339,0
"28",2007-09-19,9,2007,NA,0.039198745625,1.04843469038727e-06,1e-06,0.0391976971903096,0.317150988674756,0.12693620105308,0
"29",2007-09-27,9,2007,NA,-0.187699784615385,6.52454082168894e-07,1e-06,-0.187700437069467,0.385400216769946,0.174447890128455,0
"30",2007-09-28,9,2007,NA,-0.0562555881818182,8.17617041142544e-07,1e-06,-0.0562564057988593,0.371970580482955,0.0571158266548816,0
"31",2007-09-30,9.54166666666667,2007,NA,-0.66302355,4.80440622572839e-07,1e-06,-0.663024030440623,0.873400413502583,0.361590064522741,0.00179166666666667
"32",2007-10-01,10,2007,NA,-6.085087,5.35981344162596e-07,1e-06,-6.08508753598134,0.594595659085535,0.212417102820499,0.166
"33",2007-10-02,10,2007,NA,-0.352228152631579,4.64460943881334e-07,1e-06,-0.352228617092523,0.787114882246181,0.203309758500283,0
"34",2007-10-03,10,2007,NA,-0.123976845416667,6.74641591033221e-07,1e-06,-0.123977520058258,0.539058402676917,0.0629702822942631,0
"35",2007-10-04,10,2007,NA,0.0275086791666667,8.75010843013171e-07,1e-06,0.0275078041558236,0.476049337712645,0.056518131175463,0.020375
"36",2007-10-05,10,2007,NA,0.0754890692857143,7.65967513699706e-07,1e-06,0.0754883033182006,0.386793856717635,0.0574852858216552,0.003125
"37",2007-10-06,10,2007,NA,-1.10810235714286,0.00573400470102927,0.00162185714285714,-1.11383636184389,0.536236639853821,0.305452946468297,0.0743333333333333
"38",2007-10-07,10,2007,NA,-0.150701320833333,0.0625883289587501,0.052609625,-0.213289649792083,0.569533033636907,0.419121350940359,0.0341666666666667
"39",2007-10-08,10,2007,NA,-0.109013738181818,0.172136445495095,0.119739727272727,-0.281150183676913,0.439828914128797,0.222164132816948,0
"40",2007-10-09,10,2007,NA,0.02915738,0.322164133721327,0.219923066666667,-0.293006753721327,0.468478596432571,0.0969502657143513,0
"41",2007-10-10,10,2007,NA,0.0742869955533333,0.560621808577493,0.2925558,-0.48633481302416,0.377940678635607,0.0514284650530194,0
"42",2007-10-13,10,2007,2.6760625202628,2.05756922222222,0.682420811327788,0.262730888888889,1.37514841089443,0.36989069706556,0.137109826566436,0.0625833333333333
"43",2007-10-14,10,2007,2.9703317432558,1.45237833333333,0.397087758152294,0.236889666666667,1.05529057518104,0.938114517061886,0.0885287426478879,0.0926666666666667
"44",2007-10-15,10,2007,NA,-0.0951720461538462,0.285852475071037,0.254779,-0.381024521224883,0.581096191444922,0.117393620899265,0.007875
"45",2007-10-16,10,2007,NA,0.127529694090909,0.273322703313317,0.311229227272727,-0.145793009222408,0.479397952323256,0.157519683467298,0.00383333333333333
"46",2007-10-17,10,2007,NA,-0.0080933496,0.113319362826109,0.15525292,-0.121412712426109,0.575966027538349,0.114341583449142,0.120458333333333
"47",2007-10-18,10,2007,NA,0.147555572,0.17891301535317,0.095261,-0.0313574433531703,0.259851411849969,0.179537865050765,0.0330833333333333
"48",2007-10-19,10,2007,NA,-0.04945026,0.24210370884841,0.104421041666667,-0.29155396884841,0.541890808519999,0.11449052824982,0
"49",2007-10-21,10,2007,NA,-0.18202766,0.0824701643470351,0.0154614,-0.264497824347035,0.572391941954927,0.053937749745082,0.0511836734693878
"50",2007-10-22,10,2007,NA,0.13785685,0.0535863830744246,0.0194721875,0.0842704669255754,0.833487040626396,0.104146084809338,0
"51",2007-10-23,10,2007,NA,0.175078441176471,0.0343728276443819,0.0152679411764706,0.140705613532089,0.723479617206757,0.042776226061131,0
"52",2007-10-24,10,2007,NA,-0.231411261538462,0.0209825519316953,0.0109483076923077,-0.252393813470157,0.874523443588582,0.0789893358852502,0
"53",2007-10-25,10,2007,NA,-0.282857222222222,0.000582514838184862,0.00555188888888889,-0.283439737060407,0.863382440384383,0.0407578187608188,0
"54",2007-10-26,10,2007,NA,0.0591512444444444,3.92721991448969e-07,0.000631,0.059150851722453,0.455157347623414,0.0802717926911835,0
"55",2007-10-27,10,2007,NA,0.007722175,2.5094899461169e-07,7.5e-07,0.00772192405100539,0.402923649093532,0.0449563304587798,0
"56",2007-10-28,10,2007,NA,-0.120626635294118,2.98891826028455e-07,1e-06,-0.120626934185944,0.48828617148229,0.0444257757920376,0
"57",2007-10-29,10,2007,NA,-0.106630778333333,4.62866720079109e-07,1e-06,-0.106631241200053,0.512949740920186,0.0352500818976282,0
"58",2007-11-01,11,2007,NA,-0.2871996,0.00507863016682325,1e-06,-0.292278230166823,0.761259349037075,0.0785687823978457,0
"59",2007-11-02,11,2007,NA,-0.180157477777778,0.00823982413777683,4.44444444444444e-07,-0.188397301915555,0.467804365388672,0.0685606945490123,0
"60",2007-11-03,11,2007,NA,-0.2237112,0.0131245082357896,0.0008142,-0.23683570823579,0.329530060200112,0.0647291797101659,0
"61",2007-11-04,11,2007,NA,0.0727171409090909,0.0229768103015545,0.009402,0.0497403306075364,0.302159046783758,0.0750302517052902,0
"62",2007-11-05,11,2007,NA,-0.150893466666667,0.021573406766924,0.0150453333333333,-0.172466873433591,0.330442729269303,0.0528820623002836,0
"63",2007-11-06,11,2007,NA,-0.1751008,0.0284141009275888,0.02721675,-0.203514900927589,0.335979494457784,0.0816323768636014,0
