"","Time","Month","Year","predicted_RECO","Daily_NEE","Daily_RECO_temp","Daily_RECO_flux","Daily_resi_temp","Daily_EF","Daily_TA","Total_Randunc","Mean_HH_P_ERA"
"1","2003-08-03",8,2003,NA,1.123368625,1.71630206501728,1.549455,-0.592933440017284,0.444880874579075,22.955,NA,NA
"2","2003-08-04",8,2003,NA,3.42796,1.80736731392433,1.83843333333333,1.62059268607567,0.447896951269314,25.0466666666667,NA,NA
"3","2003-08-07",8,2003,NA,2.90764,1.66730064798556,1.637775,1.24033935201444,0.45436376235483,24.855,NA,NA
"4","2003-08-11",8,2003,NA,2.45639,1.34243719868171,1.34423,1.11395280131829,0.385774525569335,27.13,NA,NA
"5","2003-08-13",8,2003,NA,1.535138,1.27228313496401,1.49418,0.262854865035985,0.517665345546061,28.915,NA,NA
"6","2003-08-21",8,2003,NA,-0.08263875,0.514184623543694,0.83165975,-0.596823373543694,0.336652993838012,28.155,NA,NA
"7","2003-08-22",8,2003,NA,0.784333,0.560209449667009,0.7420012,0.224123550332991,0.286645778461217,28.318,NA,NA
"8","2003-08-23",8,2003,NA,0.9384265,0.981498095745767,0.828623,-0.0430715957457667,0.38214448148109,27.2691666666667,NA,NA
"9","2003-08-24",8,2003,NA,0.859166,1.16203756668931,1.043244,-0.302871566689314,0.421759538157123,27.66,NA,NA
"10","2003-08-25",8,2003,NA,1.0638895,1.38453144259775,1.29779,-0.32064194259775,0.412974253908278,29.04,NA,NA
"11","2003-08-28",8,2003,NA,1.6995125,1.22730702585119,1.3920125,0.472205474148815,0.459465771633148,25.9475,NA,NA
"12","2003-08-31",8,2003,NA,1.1304165,1.15190255474836,1.75530333333333,-0.0214860547483551,0.257469138518499,29.7566666666667,NA,NA
"13","2003-09-02",9,2003,NA,0.361111,1.5705528291094,1.79758,-1.2094418291094,0.39338902660596,28.88,NA,NA
"14","2003-09-04",9,2003,NA,1.59764,1.81885349141987,1.77715,-0.221213491419865,0.412844036697248,25.775,NA,NA
"15","2003-09-05",9,2003,NA,3.25111,2.18897792039743,2.27778,1.06213207960257,0.217984088418044,29.59,NA,NA
"16","2003-09-06",9,2003,NA,2.66722,1.83685024244012,2.0411,0.83036975755988,0.624515297917527,27.1,NA,NA
"17","2003-09-07",9,2003,NA,3.79509333333333,2.30384390215529,2.33848333333333,1.49124943117805,0.467408455316776,29.67,NA,NA
"18","2003-09-08",9,2003,NA,2.58875,2.12787399722224,2.220535,0.460876002777757,0.396337329695642,28.615,NA,NA
"19","2003-09-09",9,2003,NA,1.43687725,2.14761449283551,2.31703,-0.710737242835513,0.347002101344175,30.07,NA,NA
