"","Time","Month","Year","predicted_RECO","Daily_NEE","Daily_RECO_temp","Daily_RECO_flux","Daily_resi_temp","Daily_EF","Total_Randunc","Daily_P"
"1",2015-08-02,8,2015,NA,1.31633,1.33229986665952,1.38134611111111,-0.0159698666595172,0.345577728311185,0.051532485362083,0
"2",2015-08-03,8,2015,NA,1.06320254545455,1.13250055939234,1.15605181818182,-0.0692980139377926,0.358586161932359,0.0529561452543976,0.00254166666666667
"3",2015-08-04,8,2015,NA,1.01937181818182,1.18426030248823,1.17960272727273,-0.164888484306413,0.268506977593285,0.0524082936950942,0.0180625
"4",2015-08-05,8,2015,NA,1.03501023076923,0.981008828782246,1.02408476923077,0.0540014019869843,0.351821281917013,0.0503216124204649,0.00539583333333333
"5",2015-08-06,8,2015,NA,0.8924530625,0.979130158342891,0.9550500625,-0.0866770958428914,0.245002548481145,0.0426131692758342,0
"6",2015-08-07,8,2015,NA,1.11971075,0.962002193124623,1.012107875,0.157708556875377,0.290497310850904,0.0466872466033489,0.001875
"7",2015-08-08,8,2015,NA,0.712049290909091,0.978707099163468,1.00430454545455,-0.266657808254377,0.287214745282778,0.0455192428684394,0.0015
"8",2015-08-09,8,2015,NA,1.18916654545455,1.01308006276067,1.05976272727273,0.176086482693879,0.316120066667309,0.0469687027308016,0.000125
"9",2015-08-10,8,2015,1.45717507319641,1.33610568421053,1.01889807325681,0.997921894736842,0.317207610953714,0.394159546307887,0.0510893688682904,0.003625
"10",2015-08-11,8,2015,NA,0.934178875,0.953951562753173,0.9668128125,-0.0197726877531734,0.347586981667746,0.051661351858957,0.00375
"11",2015-08-12,8,2015,NA,0.90849375,0.908781244919579,0.937878083333333,-0.000287494919579467,0.327632466081443,0.0476939746170034,0
"12",2015-08-13,8,2015,NA,0.941333882352941,0.828794963307605,0.975307941176471,0.112538919045337,0.294261660308942,0.0474513912126556,0
"13",2015-08-14,8,2015,NA,0.643839505882353,0.796317841948877,0.763493823529412,-0.152478336066524,0.272885211897146,0.0452125622533497,0.000166666666666667
"14",2015-08-15,8,2015,NA,0.669290769230769,0.741319125907412,0.698018461538462,-0.0720283566766428,0.227568612490383,0.0401236835859742,0
"15",2015-08-16,8,2015,NA,0.698510444444444,0.764978377221421,0.6759675,-0.0664679327769769,0.210249162683919,0.0371805927762813,0
"16",2015-08-17,8,2015,NA,0.83277247368421,0.71011516373169,0.675725473684211,0.122657309952521,0.225726237479701,0.0402934586663341,0
"17",2015-08-18,8,2015,NA,0.695524526315789,0.674201820034357,0.685738368421053,0.0213227062814322,0.224146853031067,0.0392291110290659,0
"18",2015-08-19,8,2015,NA,0.719271333333333,0.652609639779248,0.703538333333333,0.0666616935540852,0.238810876092191,0.0401831697383897,0
"19",2015-08-20,8,2015,NA,0.812704764705882,0.650735641307008,0.718266823529412,0.161969123398875,0.242261340950293,0.0396356639803868,0
"20",2015-08-21,8,2015,NA,0.550359535,0.631697227250959,0.60853415,-0.0813376922509587,0.207651374196675,0.0432313917639697,0
"21",2015-08-22,8,2015,NA,0.585438822222222,0.609577334584063,0.630370111111111,-0.0241385123618405,0.194809615286928,0.0396494192471612,0
"22",2015-08-23,8,2015,NA,0.642799833333333,0.688412741233147,0.77262925,-0.0456129078998135,0.239864285403412,0.0400404532030241,0
