"","Time","Month","Year","predicted_RECO","Daily_NEE","Daily_RECO_temp","Daily_RECO_flux","Daily_resi_temp","Daily_EF","Daily_TA","Total_Randunc","Mean_HH_P_ERA"
"1","2007-11-28",11,2007,NA,2.9800933125,2.80525026728186,2.86798625,0.174843045218144,0.589551353464083,26.4,NA,NA
"2","2007-11-29",11,2007,NA,2.3946348,2.92245259727627,3.15180533333333,-0.527817797276273,0.562731360865396,27.8226666666667,NA,NA
"3","2007-11-30",11,2007,3.43102020524821,3.52222333333333,2.84550045962975,2.971205,0.676722873703587,0.486260720146411,26.3783333333333,0.537288592476665,0.0185833333333333
"4","2007-12-01",12,2007,NA,3.3135654,3.19040472749919,3.111982,0.123160672500813,0.607296728376259,28.539,NA,NA
"5","2007-12-02",12,2007,3.30167603979522,3.4482180952381,2.84673430723099,3.09946666666667,0.601483788007104,0.453689802288088,27.4171428571429,0.28936421321664,0.0874583333333333
"6","2007-12-03",12,2007,NA,2.83721725,2.94524873591462,3.451297,-0.108031485914623,0.439715130301729,28.1255,NA,NA
"7","2007-12-04",12,2007,NA,2.36673454545455,3.05742124230469,3.10113454545455,-0.690686696850145,0.406311935072656,24.5445454545455,NA,NA
"8","2007-12-05",12,2007,NA,1.502708,4.22468030375837,4.0435,-2.72197230375837,0.475183690801845,28.3725,NA,NA
"9","2007-12-06",12,2007,NA,5.71778,5.05313508870271,5.09156,0.66464491129729,0.673149765839474,31.71,NA,NA
"10","2007-12-07",12,2007,5.64499564015193,4.96416625,4.37698847589285,4.12949,0.587177774107147,0.656497968607612,25.8975,0.505291395537948,0.0572083333333333
"11","2007-12-08",12,2007,NA,2.97426,5.49690548670216,4.94127,-2.52264548670216,0.67807738668179,27.41,NA,NA
"12","2007-12-09",12,2007,NA,5.73037909090909,5.54859668712599,4.80550454545455,0.181782403783104,0.605535887529149,26.5390909090909,NA,NA
"13","2007-12-10",12,2007,6.11233286694917,6.03007,4.9729925643366,4.63105125,1.0570774356634,0.624403761598687,24.15625,0.776774143542743,0.0491041666666667
"14","2007-12-11",12,2007,NA,4.619585,4.9909044637621,4.8508,-0.3713194637621,0.674700026163051,24.765,NA,NA
"15","2007-12-12",12,2007,NA,4.94260714285714,4.92993953995895,5.13865,0.0126676028981887,0.667977934804184,26.4157142857143,NA,NA
"16","2007-12-13",12,2007,NA,4.31500888888889,4.93924692543282,5.12630888888889,-0.624238036543928,0.627192713018097,26.6866666666667,NA,NA
"17","2007-12-14",12,2007,6.08856913293369,5.61062363636364,4.9328778512745,4.72762545454545,0.67774578508914,0.628482291995756,24.9236363636364,0.561727291730053,0.0472916666666667
"18","2007-12-15",12,2007,NA,4.19233166666667,5.45612392107229,5.32448333333333,-1.26379225440563,0.673222529091801,26.985,NA,NA
"19","2007-12-17",12,2007,7.00619849480926,6.7726875,5.4836789588777,5.148155,1.2890085411223,0.71998263465341,25.19,1.01868166141648,0.0614166666666667
"20","2007-12-18",12,2007,NA,3.06343,5.23364154805638,5.17315,-2.17021154805638,0.696395621636909,25.25,NA,NA
"21","2007-12-19",12,2007,NA,6.00573714285714,5.46583230207349,5.09648428571429,0.539904840783649,0.667699322515071,24.9828571428571,NA,NA
"22","2007-12-20",12,2007,NA,2.83565,5.08117699983696,5.34255,-2.24552699983696,0.731963741671685,25.99,NA,NA
"23","2007-12-21",12,2007,NA,6.56981666666667,5.01378872807768,5.33094,1.55602793858899,0.657965762473127,25.9266666666667,NA,NA
"24","2007-12-22",12,2007,NA,4.516805,5.56477412244289,5.903655,-1.04796912244289,0.712456460295824,27.88,NA,NA
"25","2007-12-23",12,2007,NA,4.63861,5.79726379976796,6.006855,-1.15865379976796,0.635591033942769,27.62,NA,NA
"26","2007-12-30",12,2007,6.7532957534275,8.6563,4.91351925614724,7.23766,3.74278074385276,0.799118089286023,24.13,1.85592,0.0351875
"27","2007-12-31",12,2007,6.59631591951269,7.47125,4.9760228982728,7.270675,2.49522710172721,0.744370907106117,23.73,1.70955148101776,0.370604166666667
"28","2008-01-01",1,2008,NA,6.29699,4.96757092754029,4.503505,1.32941907245971,0.730611249878422,23.13,NA,NA
"29","2008-01-02",1,2008,NA,4.40206475,4.16244722618694,4.6623205,0.239617523813062,0.754647579306623,24.0175,NA,NA
"30","2008-01-03",1,2008,NA,3.1640725,4.57937660128019,4.8094925,-1.41530410128019,0.682975114162398,24.855,NA,NA
"31","2008-01-05",1,2008,NA,3.58611,4.69101592915637,4.96576,-1.10490592915637,0.879152950432465,25.3,NA,NA
"32","2008-01-06",1,2008,NA,4.69698842105263,5.15106682615468,5.22495684210526,-0.454078405102047,0.755802020494259,26.3357894736842,NA,NA
"33","2008-01-07",1,2008,NA,5.37068,5.74714285163383,5.36281555555556,-0.376462851633832,0.747608627399766,25.9855555555556,NA,NA
"34","2008-01-08",1,2008,NA,5.98420125,5.66293206106068,5.243875,0.321269188939321,0.736575422511259,24.985625,NA,NA
"35","2008-01-09",1,2008,NA,5.501342,5.77413052563203,5.365318,-0.272788525632031,0.789136736539991,24.912,NA,NA
"36","2008-01-10",1,2008,NA,4.83330333333333,5.72461852935105,5.23205333333333,-0.891315196017718,0.72877396347607,23.8816666666667,NA,NA
"37","2008-01-11",1,2008,NA,6.12710625,6.00801238533015,5.84831875,0.119093864669853,0.759816444410753,26.4725,NA,NA
"38","2008-01-12",1,2008,NA,6.14118727272727,5.93104676376491,5.75164454545455,0.210140508962363,0.780856190331634,25.82,NA,NA
"39","2008-01-13",1,2008,NA,5.703426,5.71709921241218,5.36881,-0.0136732124121828,0.785599830910425,23.464,NA,NA
"40","2008-01-14",1,2008,NA,5.42962933333333,5.60049822866255,5.44344866666667,-0.170868895329219,0.780960001997383,23.73,NA,NA
"41","2008-01-15",1,2008,NA,5.211728,5.7658209641272,5.7429,-0.554092964127205,0.762547013528493,24.93,NA,NA
"42","2008-01-16",1,2008,NA,6.2146065,6.07852878718455,6.043749,0.136077712815451,0.785900419618952,26.0605,NA,NA
"43","2008-01-17",1,2008,NA,6.3549585,6.19484187952864,6.1220635,0.160116620471362,0.768620199538471,26.3,NA,NA
"44","2008-01-18",1,2008,NA,6.15468727272727,6.2453026414832,6.31959454545455,-0.0906153687559277,0.807925468119789,27.1809090909091,NA,NA
"45","2008-01-19",1,2008,NA,5.1967149,5.92301260067596,5.996792,-0.726297700675964,0.80614824918331,25.703,NA,NA
"46","2008-01-20",1,2008,NA,6.2739975,5.8367485883091,5.827278,0.437248911690903,0.817250564681459,25.073,NA,NA
"47","2008-01-21",1,2008,7.79398253608687,6.56427923076923,5.94521320666854,6.05239923076923,0.619066024100687,0.801361229536297,26.4223076923077,0.367019340952403,0.0543333333333333
"48","2008-01-22",1,2008,NA,5.563564625,5.69269502848849,5.84199375,-0.129130403488489,0.791981771591592,25.4675,NA,NA
"49","2008-01-23",1,2008,NA,5.01044833333333,5.56763044361648,5.95629166666667,-0.557182110283144,0.800379354583073,25.4433333333333,NA,NA
"50","2008-01-24",1,2008,NA,6.19794,5.56672796982384,5.8433575,0.631212030176163,0.862237237237237,24.51,NA,NA
"51","2008-01-31",1,2008,NA,5.26241,6.79935644246483,7.04519,-1.53694644246483,0.791042042284893,25.28,NA,NA
"52","2008-02-01",2,2008,8.66602874939501,7.50105,6.66346937814396,6.87555666666667,0.83758062185604,0.839722073776449,24.6533333333333,0.822069047073028,0.258625
"53","2008-02-02",2,2008,NA,7.87593,6.85014065256262,6.501645,1.02578934743738,0.825364774156318,24.64,NA,NA
"54","2008-02-03",2,2008,NA,4.60051,6.93216197315418,6.80494,-2.33165197315418,0.814895302592774,25.84,NA,NA
"55","2008-02-05",2,2008,8.59064797322156,11.2694,6.7004106633374,6.47371,4.5689893366626,0.8117048559548,24.43,2.15498,0.314395833333333
"56","2008-02-07",2,2008,NA,6.05942,6.12762432073415,6.37507285714286,-0.0682043207341545,0.807750299454427,24.7328571428571,NA,NA
"57","2008-02-11",2,2008,NA,4.75153,5.17556509563618,5.49573,-0.424035095636185,0.824431111566085,24.965,NA,NA
"58","2008-02-14",2,2008,NA,4.27977,4.90725838452324,4.740025,-0.62748838452324,0.821027123782963,24.67,NA,NA
"59","2008-02-15",2,2008,NA,5.27348666666667,4.94474715603146,4.86931666666667,0.32873951063521,0.787524370265958,25.6233333333333,NA,NA
"60","2008-02-18",2,2008,NA,5.328195,4.73080180996202,4.626435,0.597393190037979,0.780635700812258,24.8,NA,NA
"61","2008-02-20",2,2008,NA,5.74769,4.67322758978129,4.74719,1.07446241021871,0.818240946491053,24.48,NA,NA
"62","2008-02-21",2,2008,NA,4.0491425,4.74901385549925,4.99956875,-0.699871355499249,0.808658319117929,24.81125,NA,NA
"63","2008-02-22",2,2008,NA,5.249446,5.36025691819466,5.14317,-0.110810918194658,0.806928204872914,24.558,NA,NA
"64","2008-02-23",2,2008,NA,5.51899428571429,5.43645770237877,5.17755071428571,0.0825365833355134,0.859971898075384,24.5192857142857,NA,NA
"65","2008-02-27",2,2008,NA,4.276595,4.96264745817239,5.33374,-0.68605245817239,0.813832781072573,23.3525,NA,NA
"66","2008-02-28",2,2008,NA,5.58365,5.81674144103452,5.65603857142857,-0.23309144103452,0.85222076753827,24.6214285714286,NA,NA
"67","2008-03-02",3,2008,7.99239086141508,7.556805,6.12755910258126,5.88488,1.42924589741874,0.805367785133677,24.355,1.23451506926809,0
"68","2008-03-03",3,2008,NA,5.25046,6.06709944255431,5.74892,-0.81663944255431,0.810891643408714,23.73,NA,NA
"69","2008-03-06",3,2008,NA,-4.8875,6.53562388570493,6.36393,-11.4231238857049,0.805858605258896,26.09,NA,NA
"70","2008-03-07",3,2008,NA,8.197755,6.26031417625198,5.6095175,1.93744082374802,0.86547882955956,23.84,NA,NA
"71","2008-03-08",3,2008,7.70636215344394,7.41382666666667,5.71944152153851,5.19261666666667,1.69438514512816,0.83582120193195,22.44,1.20842107451556,0.887020833333333
