"","Time","Month","Year","predicted_RECO","Daily_NEE","Daily_RECO_temp","Daily_RECO_flux","Daily_resi_temp","Daily_EF","Total_Randunc","Daily_P"
"1",2007-07-05,7,2007,NA,-0.0178555547368421,4.15576625752024e-06,0.00144578947368421,-0.0178597105030996,0.0833174611425984,0.15837231974693,0
"2",2007-07-06,7,2007,NA,-0.238837868461538,4.21128799215298e-06,0.00930138461538462,-0.238842079749531,0.0893237251836647,0.150929142596938,0
"3",2007-07-11,7,2007,NA,-0.2028398125,0.0107341509229442,0.0616069375,-0.213573963422944,0.069358046866516,0.134199449962484,0
"4",2007-07-12,7,2007,0.617375538406093,0.689653,0.0704950295838254,0.0734235,0.619157970416175,0.0686712701738652,0.138341620234426,0
"5",2007-07-13,7,2007,NA,0.0379332666666667,0.130104583579789,0.226218,-0.0921713169131226,0.0948293448578992,0.12832108552295,0
"6",2007-07-14,7,2007,NA,-0.0263244272727273,0.349316292123375,0.306468454545455,-0.375640719396102,0.167527870091005,0.140935890736018,0
"7",2007-07-15,7,2007,NA,0.796873469230769,0.547062914188389,0.272326307692308,0.24981055504238,0.0912909752096721,0.147212239975938,0
"8",2007-07-16,7,2007,NA,0.708851333333333,0.481442298524556,0.252640333333333,0.227409034808778,0.0680974961741018,0.130818749329585,0
"9",2007-07-19,7,2007,NA,-0.039168775,0.00526180719590708,0.155904625,-0.0444305821959071,0.113642355846784,0.140697529852174,0
"10",2007-07-20,7,2007,NA,-0.05544792,0.0120502522650136,0.0821822,-0.0674981722650136,0.129246378217241,0.129889130264573,0
"11",2007-07-21,7,2007,NA,-0.107731171428571,0.0255702838200888,0.00969157142857143,-0.13330145524866,0.130161680940268,0.129663061109427,0
"12",2007-07-23,7,2007,NA,0.120595728571429,0.0524057741572257,1e-06,0.0681899544142028,0.15924393867993,0.123150977043183,0
"13",2007-07-24,7,2007,NA,-0.192902728571429,0.0619947639038523,2e-06,-0.254897492475281,0.0742171046395678,0.113335303624902,0
"14",2007-07-25,7,2007,NA,0.462447,0.0685735224559648,2e-06,0.393873477544035,0.0783666896175867,0.113296716069,0
"15",2007-07-28,7,2007,NA,-0.2980821,0.00104405477273793,2e-06,-0.299126154772738,0.190486840801192,0.0982723587981691,0
"16",2007-07-29,7,2007,NA,-0.238695333333333,0.00379087683044145,2e-06,-0.242486210163775,0.0764430094376339,0.120142711240156,0
"17",2007-08-03,8,2007,NA,0.008257225,0.0215757545866045,0.0970955,-0.0133185295866045,0.0936400062183578,0.099642733585226,0
"18",2007-08-05,8,2007,NA,0.378761066666667,0.198237047821505,0.146185333333333,0.180524018845161,0.182648665780263,0.0893418006631689,0.00116666666666667
"19",2007-08-06,8,2007,NA,-0.0176444285714286,0.140282283536921,0.143255571428571,-0.15792671210835,0.125649858540757,0.0873710883066601,0
"20",2007-08-10,8,2007,NA,0.0441819771428571,0.050385236603103,0.0446634285714286,-0.00620325946024581,0.0972212571824381,0.0722230809375416,0.127666666666667
"21",2007-08-11,8,2007,NA,0.07753568,0.0541284698074116,0.044913,0.0234072101925884,0.116191305108345,0.0843761873529753,0
"22",2007-09-14,9,2007,NA,-0.0182816,0.000671715439204806,0.0007296,-0.0189533154392048,0.140544893340619,0.108918268681038,0.0402708333333333
"23",2007-09-15,9,2007,NA,-0.283782630526316,0.00486704614775306,0.00579773684210526,-0.288649676674069,0.146434707505724,0.0976606195951331,0.00266666666666667
